gene,targetId,diseaseId,disease,score,known_clinical
RAB3D,ENSG00000105514,EFO_1001110,pituitary-dependent Cushing's disease,0.6192,False
RAB3D,ENSG00000105514,EFO_1001159,Rh isoimmunization,0.8106,False
RAB3D,ENSG00000105514,EFO_1001348,HIV-Associated Lipodystrophy Syndrome,0.8097,False
RAB3D,ENSG00000105514,EFO_1001799,incomplete abortion,0.866,False
RAB3D,ENSG00000105514,EFO_1001958,high grade ovarian serous adenocarcinoma,0.7728,False
RAB40A,ENSG00000172476,MONDO_0000645,fallopian tube benign neoplasm,0.514,False
RAB40A,ENSG00000172476,MONDO_0001879,anus cancer,0.708,False
RAB40A,ENSG00000172476,MONDO_0002087,peritoneum cancer,0.6012,False
RAB40A,ENSG00000172476,MONDO_0002158,fallopian tube cancer,0.722,False
RAB40A,ENSG00000172476,MONDO_0002995,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.7126,False
RAB40A,ENSG00000172476,MONDO_0003090,extrahepatic bile duct carcinoma,0.6894,False
RAB40A,ENSG00000172476,MONDO_0003196,appendix carcinoma,0.763,False
RAB40A,ENSG00000172476,MONDO_0003541,adult acute lymphoblastic leukemia,0.6557,False
RAB40A,ENSG00000172476,MONDO_0003666,fallopian tube endometrioid adenocarcinoma,0.6514,False
RAB40A,ENSG00000172476,MONDO_0004111,refractory hematologic cancer,0.8115,False
RAB40A,ENSG00000172476,MONDO_0004222,ovarian clear cell cystadenocarcinoma,0.7034,False
RAB40A,ENSG00000172476,MONDO_0004992,cancer,0.5803,False
RAB40A,ENSG00000172476,MONDO_0008318,Proteus syndrome,0.682,False
RAB40A,ENSG00000172476,MONDO_0018521,squamous cell carcinoma of pancreas,0.582,False
RAB40A,ENSG00000172476,MONDO_0019456,acute myeloid leukemia with multilineage dysplasia,0.6782,False
RAB40A,ENSG00000172476,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,0.7346,False
RAB40A,ENSG00000172476,MONDO_0020077,myelodysplastic/myeloproliferative disease,0.5622,False
RAB40A,ENSG00000172476,MONDO_0020690,adult glioblastoma,0.7572,False
RAB40A,ENSG00000172476,MONDO_0024327,chronic renal failure syndrome,0.9565,False
RAB40A,ENSG00000172476,MONDO_0044710,lip and oral cavity squamous cell carcinoma,0.6199,False
RAB40A,ENSG00000172476,MONDO_0044903,myelofibrosis,0.6632,False
RAB40A,ENSG00000172476,MONDO_0044964,oral cavity mucoepidermoid carcinoma,0.8693,False
RAB40A,ENSG00000172476,MONDO_0850302,intracranial meningioma,0.5052,False
RAB40A,ENSG00000172476,EFO_0000096,neoplasm of mature B-cells,0.7572,False
RAB40A,ENSG00000172476,EFO_0000330,childhood acute myeloid leukemia,0.6149,False
RAB40A,ENSG00000172476,EFO_0000616,neoplasm,0.7914,False
RAB40A,ENSG00000172476,EFO_0001378,multiple myeloma,0.5511,False
RAB40A,ENSG00000172476,EFO_0002426,neoplasm of mature T-cells or NK-cells,0.5702,False
RAB40A,ENSG00000172476,EFO_0002618,pancreatic carcinoma,0.5661,False
RAB40A,ENSG00000172476,EFO_0003027,acute myeloblastic leukemia without maturation,0.5646,False
RAB40A,ENSG00000172476,EFO_0003028,acute myeloblastic leukemia with maturation,0.9051,False
RAB40A,ENSG00000172476,EFO_0003060,non-small cell lung carcinoma,0.6564,False
RAB40A,ENSG00000172476,EFO_0003876,intermittent vascular claudication,0.7952,False
RAB40A,ENSG00000172476,EFO_0004284,upper aerodigestive tract neoplasm,0.8848,False
RAB40A,ENSG00000172476,EFO_0006861,male breast carcinoma,0.5516,False
RAB40A,ENSG00000172476,EFO_0009878,drug interaction,0.7829,False
RAB40A,ENSG00000172476,EFO_0010580,blastic plasmacytoid dendritic cell neoplasm,0.5568,False
RAB40A,ENSG00000172476,EFO_0020003,drug toxicity,0.8745,False
RAB40A,ENSG00000172476,EFO_1000251,Fallopian Tube Carcinoma,0.7626,False
RAB40A,ENSG00000172476,EFO_1000419,Ovarian Germ Cell Tumor,0.8331,False
RAB40A,ENSG00000172476,EFO_1000494,Primary Peritoneal Serous Adenocarcinoma,0.6884,False
RAB40A,ENSG00000172476,EFO_1000727,lipodystrophy,0.7034,False
RAB40A,ENSG00000172476,EFO_1001013,lethal midline granuloma,0.8267,False
RAB40A,ENSG00000172476,EFO_1001100,peritoneal neoplasm,0.8995,False
RAB40A,ENSG00000172476,EFO_1001110,pituitary-dependent Cushing's disease,0.8097,False
RAB40A,ENSG00000172476,EFO_1001231,uveitis,0.5765,False
RAB40A,ENSG00000172476,EFO_1001257,acute erythroblastic leukemia,0.5765,False
RAB40A,ENSG00000172476,EFO_1001348,HIV-Associated Lipodystrophy Syndrome,0.9345,False
RAB40A,ENSG00000172476,EFO_1001799,incomplete abortion,0.8381,False
RAB40A,ENSG00000172476,EFO_1001933,adult acute monocytic leukemia,0.5558,False
RAB40A,ENSG00000172476,EFO_1001934,adult acute myeloid leukemia,0.7827,False
RAB40A,ENSG00000172476,EFO_1001945,childhood acute myeloid leukemia with maturation,0.6828,False
RAB40A,ENSG00000172476,EFO_1001958,high grade ovarian serous adenocarcinoma,0.9373,False
RAB40A,ENSG00000172476,Orphanet_145,Hereditary breast and ovarian cancer syndrome,0.5004,False
RAB40B,ENSG00000141542,MONDO_0002995,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.5418,False
RAB40B,ENSG00000141542,MONDO_0003196,appendix carcinoma,0.5264,False
RAB40B,ENSG00000141542,MONDO_0004111,refractory hematologic cancer,0.8847,False
RAB40B,ENSG00000141542,MONDO_0020690,adult glioblastoma,0.5877,False
RAB40B,ENSG00000141542,MONDO_0024327,chronic renal failure syndrome,0.9352,False
RAB40B,ENSG00000141542,MONDO_0044964,oral cavity mucoepidermoid carcinoma,0.5677,False
RAB40B,ENSG00000141542,EFO_0000096,neoplasm of mature B-cells,0.5201,False
RAB40B,ENSG00000141542,EFO_0000616,neoplasm,0.5367,False
RAB40B,ENSG00000141542,EFO_0003028,acute myeloblastic leukemia with maturation,0.6351,False
RAB40B,ENSG00000141542,EFO_0003876,intermittent vascular claudication,0.6783,False
RAB40B,ENSG00000141542,EFO_0004284,upper aerodigestive tract neoplasm,0.7613,False
RAB40B,ENSG00000141542,EFO_0009878,drug interaction,0.6723,False
RAB40B,ENSG00000141542,EFO_0020003,drug toxicity,0.9071,False
RAB40B,ENSG00000141542,EFO_1000251,Fallopian Tube Carcinoma,0.6071,False
RAB40B,ENSG00000141542,EFO_1000466,Penile Fibromatosis,0.6253,False
RAB40B,ENSG00000141542,EFO_1000727,lipodystrophy,0.6768,False
RAB40B,ENSG00000141542,EFO_1001013,lethal midline granuloma,0.5573,False
RAB40B,ENSG00000141542,EFO_1001100,peritoneal neoplasm,0.862,False
RAB40B,ENSG00000141542,EFO_1001110,pituitary-dependent Cushing's disease,0.5806,False
RAB40B,ENSG00000141542,EFO_1001159,Rh isoimmunization,0.7627,False
RAB40B,ENSG00000141542,EFO_1001231,uveitis,0.7096,False
RAB40B,ENSG00000141542,EFO_1001348,HIV-Associated Lipodystrophy Syndrome,0.8501,False
RAB40B,ENSG00000141542,EFO_1001799,incomplete abortion,0.7937,False
RAB40B,ENSG00000141542,EFO_1001958,high grade ovarian serous adenocarcinoma,0.6098,False
RAB40C,ENSG00000197562,MONDO_0001879,anus cancer,0.5842,False
RAB40C,ENSG00000197562,MONDO_0002087,peritoneum cancer,0.5594,False
RAB40C,ENSG00000197562,MONDO_0002158,fallopian tube cancer,0.6867,False
RAB40C,ENSG00000197562,MONDO_0002995,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.7112,False
RAB40C,ENSG00000197562,MONDO_0003666,fallopian tube endometrioid adenocarcinoma,0.5353,False
RAB40C,ENSG00000197562,MONDO_0004111,refractory hematologic cancer,0.8255,False
RAB40C,ENSG00000197562,MONDO_0019456,acute myeloid leukemia with multilineage dysplasia,0.5546,False
RAB40C,ENSG00000197562,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,0.5298,False
RAB40C,ENSG00000197562,MONDO_0020690,adult glioblastoma,0.8227,False
RAB40C,ENSG00000197562,MONDO_0024327,chronic renal failure syndrome,0.9345,False
RAB40C,ENSG00000197562,MONDO_0044710,lip and oral cavity squamous cell carcinoma,0.8448,False
RAB40C,ENSG00000197562,MONDO_0044964,oral cavity mucoepidermoid carcinoma,0.8151,False
RAB40C,ENSG00000197562,EFO_0000096,neoplasm of mature B-cells,0.5144,False
RAB40C,ENSG00000197562,EFO_0000616,neoplasm,0.6434,False
RAB40C,ENSG00000197562,EFO_0002426,neoplasm of mature T-cells or NK-cells,0.5464,False
RAB40C,ENSG00000197562,EFO_0003028,acute myeloblastic leukemia with maturation,0.8399,False
RAB40C,ENSG00000197562,EFO_0003876,intermittent vascular claudication,0.5769,False
RAB40C,ENSG00000197562,EFO_0004284,upper aerodigestive tract neoplasm,0.8667,False
RAB40C,ENSG00000197562,EFO_0009878,drug interaction,0.7364,False
RAB40C,ENSG00000197562,EFO_0020003,drug toxicity,0.8623,False
RAB40C,ENSG00000197562,EFO_1000251,Fallopian Tube Carcinoma,0.8365,False
RAB40C,ENSG00000197562,EFO_1000253,Fallopian Tube Serous Adenocarcinoma,0.508,False
RAB40C,ENSG00000197562,EFO_1000494,Primary Peritoneal Serous Adenocarcinoma,0.5995,False
RAB40C,ENSG00000197562,EFO_1000727,lipodystrophy,0.5052,False
RAB40C,ENSG00000197562,EFO_1001013,lethal midline granuloma,0.8069,False
RAB40C,ENSG00000197562,EFO_1001100,peritoneal neoplasm,0.9103,False
RAB40C,ENSG00000197562,EFO_1001110,pituitary-dependent Cushing's disease,0.7967,False
RAB40C,ENSG00000197562,EFO_1001348,HIV-Associated Lipodystrophy Syndrome,0.8854,False
RAB40C,ENSG00000197562,EFO_1001799,incomplete abortion,0.8701,False
RAB40C,ENSG00000197562,EFO_1001958,high grade ovarian serous adenocarcinoma,0.9013,False
RAB41,ENSG00000147127,MONDO_0000430,mature T-cell and NK-cell non-Hodgkin lymphoma,0.5008,False
RAB41,ENSG00000147127,MONDO_0000544,mucosal melanoma,0.7208,False
RAB41,ENSG00000147127,MONDO_0000645,fallopian tube benign neoplasm,0.6717,False
RAB41,ENSG00000147127,MONDO_0000956,small intestine cancer,0.6107,False
RAB41,ENSG00000147127,MONDO_0001016,epididymis cancer,0.6646,False
RAB41,ENSG00000147127,MONDO_0001023,prolymphocytic leukemia,0.7791,False
RAB41,ENSG00000147127,MONDO_0001056,gastric cancer,0.7758,False
RAB41,ENSG00000147127,MONDO_0001128,nasal cavity cancer,0.5256,False
RAB41,ENSG00000147127,MONDO_0001187,urinary bladder cancer,0.8256,False
RAB41,ENSG00000147127,MONDO_0001322,pericardium cancer,0.6579,False
RAB41,ENSG00000147127,MONDO_0001325,penile cancer,0.7138,False
RAB41,ENSG00000147127,MONDO_0001340,heart cancer,0.7208,False
RAB41,ENSG00000147127,MONDO_0001350,parametrium malignant neoplasm,0.5597,False
RAB41,ENSG00000147127,MONDO_0001378,urachus cancer,0.5051,False
RAB41,ENSG00000147127,MONDO_0001402,vaginal cancer,0.8089,False
RAB41,ENSG00000147127,MONDO_0001501,retroperitoneal sarcoma,0.7599,False
RAB41,ENSG00000147127,MONDO_0001763,ethmoid sinus cancer,0.7679,False
RAB41,ENSG00000147127,MONDO_0001764,ethmoidal sinus neoplasm,0.5213,False
RAB41,ENSG00000147127,MONDO_0001852,small intestine lymphoma,0.9656,False
RAB41,ENSG00000147127,MONDO_0001879,anus cancer,0.9953,False
RAB41,ENSG00000147127,MONDO_0001991,malignant cardiac germ cell tumor,0.5818,False
RAB41,ENSG00000147127,MONDO_0002073,malignant pineal area germ cell neoplasm,0.536,False
RAB41,ENSG00000147127,MONDO_0002087,peritoneum cancer,0.9692,False
RAB41,ENSG00000147127,MONDO_0002158,fallopian tube cancer,0.9529,False
RAB41,ENSG00000147127,MONDO_0002225,ovarian sarcoma,0.9224,False
RAB41,ENSG00000147127,MONDO_0002367,kidney cancer,0.5438,False
RAB41,ENSG00000147127,MONDO_0002434,oculomotor nerve cancer,0.6143,False
RAB41,ENSG00000147127,MONDO_0002482,nipple neoplasm,0.5424,False
RAB41,ENSG00000147127,MONDO_0002534,fallopian tube papilloma,0.5632,False
RAB41,ENSG00000147127,MONDO_0002537,inverted papilloma,0.8761,False
RAB41,ENSG00000147127,MONDO_0002543,adult oligodendroglioma,0.6823,False
RAB41,ENSG00000147127,MONDO_0002577,extrahepatic bile duct rhabdomyosarcoma,0.5842,False
RAB41,ENSG00000147127,MONDO_0002581,spindle cell rhabdomyosarcoma,0.5129,False
RAB41,ENSG00000147127,MONDO_0002586,thymus cancer,0.9685,False
RAB41,ENSG00000147127,MONDO_0002625,Ewing sarcoma of bone,0.5008,False
RAB41,ENSG00000147127,MONDO_0002665,extrahepatic bile duct adenocarcinoma,0.6698,False
RAB41,ENSG00000147127,MONDO_0002683,adult choroid plexus neoplasm,0.6633,False
RAB41,ENSG00000147127,MONDO_0002716,childhood spinal cord tumor,0.6715,False
RAB41,ENSG00000147127,MONDO_0002739,extrahepatic bile duct mucinous adenocarcinoma,0.6921,False
RAB41,ENSG00000147127,MONDO_0002744,fallopian tube mucinous adenocarcinoma,0.8154,False
RAB41,ENSG00000147127,MONDO_0002786,diencephalic cancer,0.658,False
RAB41,ENSG00000147127,MONDO_0002794,adult medulloblastoma,0.6454,False
RAB41,ENSG00000147127,MONDO_0002833,fallopian tube transitional cell carcinoma,0.8699,False
RAB41,ENSG00000147127,MONDO_0002912,brainstem cancer,0.5512,False
RAB41,ENSG00000147127,MONDO_0002914,childhood brain stem neoplasm,0.5445,False
RAB41,ENSG00000147127,MONDO_0002974,cervical cancer,0.8691,False
RAB41,ENSG00000147127,MONDO_0002995,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.9055,False
RAB41,ENSG00000147127,MONDO_0003022,pediatric angiosarcoma,0.5311,False
RAB41,ENSG00000147127,MONDO_0003029,skin angiosarcoma,0.5486,False
RAB41,ENSG00000147127,MONDO_0003033,prostate angiosarcoma,0.8259,False
RAB41,ENSG00000147127,MONDO_0003059,bile duct cancer,0.8233,False
RAB41,ENSG00000147127,MONDO_0003060,biliary tract cancer,0.7589,False
RAB41,ENSG00000147127,MONDO_0003087,mucoepidermoid breast carcinoma,0.7314,False
RAB41,ENSG00000147127,MONDO_0003089,extrahepatic bile duct mucoepidermoid carcinoma,0.8504,False
RAB41,ENSG00000147127,MONDO_0003090,extrahepatic bile duct carcinoma,0.9795,False
RAB41,ENSG00000147127,MONDO_0003104,epicardium cancer,0.5971,False
RAB41,ENSG00000147127,MONDO_0003153,adult brainstem glioma,0.6972,False
RAB41,ENSG00000147127,MONDO_0003196,appendix carcinoma,0.9628,False
RAB41,ENSG00000147127,MONDO_0003212,nasal cavity carcinoma,0.8415,False
RAB41,ENSG00000147127,MONDO_0003268,mixed glioma,0.7197,False
RAB41,ENSG00000147127,MONDO_0003383,fallopian tube clear cell adenocarcinoma,0.8423,False
RAB41,ENSG00000147127,MONDO_0003392,fallopian tube germ cell tumor,0.6799,False
RAB41,ENSG00000147127,MONDO_0003404,adult yolk sac tumor,0.5522,False
RAB41,ENSG00000147127,MONDO_0003478,childhood ependymoma,0.9529,False
RAB41,ENSG00000147127,MONDO_0003495,ovarian squamous cell neoplasm,0.5845,False
RAB41,ENSG00000147127,MONDO_0003503,fallopian tube squamous cell carcinoma,0.8972,False
RAB41,ENSG00000147127,MONDO_0003510,malignant testicular germ cell tumor,0.6339,False
RAB41,ENSG00000147127,MONDO_0003515,fallopian tube teratoma,0.5186,False
RAB41,ENSG00000147127,MONDO_0003535,fallopian tube papillary adenocarcinoma,0.5202,False
RAB41,ENSG00000147127,MONDO_0003541,adult acute lymphoblastic leukemia,0.9816,False
RAB41,ENSG00000147127,MONDO_0003549,adenosquamous bile duct carcinoma,0.5867,False
RAB41,ENSG00000147127,MONDO_0003551,thymic adenosquamous carcinoma,0.5208,False
RAB41,ENSG00000147127,MONDO_0003558,adenosquamous prostate carcinoma,0.69,False
RAB41,ENSG00000147127,MONDO_0003572,nasopharyngeal type undifferentiated carcinoma,0.9438,False
RAB41,ENSG00000147127,MONDO_0003585,adult liposarcoma,0.7807,False
RAB41,ENSG00000147127,MONDO_0003659,pediatric lymphoma,0.8378,False
RAB41,ENSG00000147127,MONDO_0003660,adult lymphoma,0.9181,False
RAB41,ENSG00000147127,MONDO_0003666,fallopian tube endometrioid adenocarcinoma,0.8907,False
RAB41,ENSG00000147127,MONDO_0003692,adult malignant mesenchymoma,0.8552,False
RAB41,ENSG00000147127,MONDO_0003751,childhood germ cell tumor,0.7399,False
RAB41,ENSG00000147127,MONDO_0003766,thalamic cancer,0.6979,False
RAB41,ENSG00000147127,MONDO_0003856,adult malignant hemangiopericytoma,0.9031,False
RAB41,ENSG00000147127,MONDO_0003869,childhood brain stem glioma,0.8028,False
RAB41,ENSG00000147127,MONDO_0003874,ovarian serous surface papillary adenocarcinoma,0.9787,False
RAB41,ENSG00000147127,MONDO_0003890,infiltrating bladder urothelial carcinoma,0.5786,False
RAB41,ENSG00000147127,MONDO_0003936,invasive tubular breast carcinoma,0.8587,False
RAB41,ENSG00000147127,MONDO_0003950,nipple carcinoma,0.7445,False
RAB41,ENSG00000147127,MONDO_0003982,bilateral breast carcinoma,0.8157,False
RAB41,ENSG00000147127,MONDO_0004064,iris melanoma,0.8353,False
RAB41,ENSG00000147127,MONDO_0004110,refractory hairy cell leukemia,0.685,False
RAB41,ENSG00000147127,MONDO_0004111,refractory hematologic cancer,0.7767,False
RAB41,ENSG00000147127,MONDO_0004180,benign urinary system neoplasm,0.8437,False
RAB41,ENSG00000147127,MONDO_0004192,urethra cancer,0.7622,False
RAB41,ENSG00000147127,MONDO_0004197,male urethral cancer,0.6186,False
RAB41,ENSG00000147127,MONDO_0004222,ovarian clear cell cystadenocarcinoma,0.9638,False
RAB41,ENSG00000147127,MONDO_0004231,spindle cell variant squamous cell breast carcinoma,0.5329,False
RAB41,ENSG00000147127,MONDO_0004233,childhood pleomorphic rhabdomyosarcoma,0.5005,False
RAB41,ENSG00000147127,MONDO_0004336,rectal signet ring cell adenocarcinoma,0.5981,False
RAB41,ENSG00000147127,MONDO_0004374,adult extraskeletal osteosarcoma,0.7967,False
RAB41,ENSG00000147127,MONDO_0004489,fallopian tube gestational choriocarcinoma,0.5453,False
RAB41,ENSG00000147127,MONDO_0004545,adult malignant schwannoma,0.5409,False
RAB41,ENSG00000147127,MONDO_0004658,breast carcinoma in situ,0.8546,False
RAB41,ENSG00000147127,MONDO_0004669,salivary gland cancer,0.8625,False
RAB41,ENSG00000147127,MONDO_0004695,liver lymphoma,0.5139,False
RAB41,ENSG00000147127,MONDO_0004727,vestibule of mouth cancer,0.5701,False
RAB41,ENSG00000147127,MONDO_0004992,cancer,0.9005,False
RAB41,ENSG00000147127,MONDO_0005411,gallbladder cancer,0.9224,False
RAB41,ENSG00000147127,MONDO_0007254,breast cancer,0.9056,False
RAB41,ENSG00000147127,MONDO_0008170,ovarian cancer,0.9163,False
RAB41,ENSG00000147127,MONDO_0008315,prostate cancer,0.9252,False
RAB41,ENSG00000147127,MONDO_0008318,Proteus syndrome,0.9914,False
RAB41,ENSG00000147127,MONDO_0008627,ureter cancer,0.5881,False
RAB41,ENSG00000147127,MONDO_0008867,biliary atresia,0.63,False
RAB41,ENSG00000147127,MONDO_0008903,lung cancer,0.6192,False
RAB41,ENSG00000147127,MONDO_0008978,chordoma,0.5759,False
RAB41,ENSG00000147127,MONDO_0011962,endometrial cancer,0.7019,False
RAB41,ENSG00000147127,MONDO_0015686,primary peritoneal carcinoma,0.6931,False
RAB41,ENSG00000147127,MONDO_0016096,malignant non-dysgerminomatous germ cell tumor of ovary,0.5648,False
RAB41,ENSG00000147127,MONDO_0016216,adult hepatocellular carcinoma,0.9565,False
RAB41,ENSG00000147127,MONDO_0016586,systemic mastocytosis,0.7804,False
RAB41,ENSG00000147127,MONDO_0016717,choroid plexus neoplasm,0.5081,False
RAB41,ENSG00000147127,MONDO_0017346,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,0.8495,False
RAB41,ENSG00000147127,MONDO_0018171,malignant germ cell tumor of ovary,0.569,False
RAB41,ENSG00000147127,MONDO_0018364,malignant epithelial tumor of ovary,0.8644,False
RAB41,ENSG00000147127,MONDO_0018521,squamous cell carcinoma of pancreas,0.9606,False
RAB41,ENSG00000147127,MONDO_0018542,severe congenital neutropenia,0.7217,False
RAB41,ENSG00000147127,MONDO_0019456,acute myeloid leukemia with multilineage dysplasia,0.926,False
RAB41,ENSG00000147127,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,0.9699,False
RAB41,ENSG00000147127,MONDO_0019460,acute leukemia of ambiguous lineage,0.7906,False
RAB41,ENSG00000147127,MONDO_0019465,nodal marginal zone B-cell lymphoma,0.6412,False
RAB41,ENSG00000147127,MONDO_0020077,myelodysplastic/myeloproliferative disease,0.8507,False
RAB41,ENSG00000147127,MONDO_0020541,maligant granulosa cell tumor of ovary,0.6778,False
RAB41,ENSG00000147127,MONDO_0020656,human papillomavirus-related penile squamous cell carcinoma,0.6973,False
RAB41,ENSG00000147127,MONDO_0020657,human papillomavirus-related squamous cell carcinoma,0.9611,False
RAB41,ENSG00000147127,MONDO_0020690,adult glioblastoma,0.9341,False
RAB41,ENSG00000147127,MONDO_0020743,mixed phenotype acute leukemia,0.7914,False
RAB41,ENSG00000147127,MONDO_0021063,malignant colon neoplasm,0.9054,False
RAB41,ENSG00000147127,MONDO_0021074,precancerous condition,0.7598,False
RAB41,ENSG00000147127,MONDO_0021092,fallopian tube neoplasm,0.5289,False
RAB41,ENSG00000147127,MONDO_0021115,luminal B breast carcinoma,0.8474,False
RAB41,ENSG00000147127,MONDO_0021299,carcinoma in situ of extrahepatic bile duct,0.5414,False
RAB41,ENSG00000147127,MONDO_0021310,malignant tumor of neck,0.5719,False
RAB41,ENSG00000147127,MONDO_0021321,malignant tumor of extrahepatic bile duct,0.9001,False
RAB41,ENSG00000147127,MONDO_0021364,neoplasm of oropharynx,0.6026,False
RAB41,ENSG00000147127,MONDO_0021528,benign neoplasm of male breast,0.5324,False
RAB41,ENSG00000147127,MONDO_0021535,pancreatic neuroendocrine tumor G1,0.7451,False
